customer_unique_id,cluster,recency,frequency,monetary,freight_value,shipping_time,churn_risk_score
0ffbd15f821fb05be0defae9728bc195,At Risk,285,1,119.9,18.09,17.0,0.999999782782853
55106b6ebf9f870a3a359a00d5f26d1c,At Risk,285,1,31.9,16.79,19.0,0.9999997826022731
16e7276f2193ad88bfe8311172e1f9f4,At Risk,285,1,59.9,13.44,14.0,0.9999997825068276
632a40b1c55feba3a59bfbaf8ca4e3aa,At Risk,285,1,13.9,11.85,14.0,0.9999997823622294
c0c30222d6b8c54d038e444aec6a0fbe,High Value,285,1,712.5,26.99,5.0,0.9999997823320371
b7cc2e46c75c85df5720044736d2721f,At Risk,285,1,65.0,9.94,10.0,0.9999997820349129
a6ba026e341252f5e41461043458bf61,At Risk,285,1,299.99,20.0,13.0,0.999999781880805
b55259dd2ea9a85539ce1f19a992fba0,At Risk,285,1,52.99,11.87,13.0,0.9999997817295753
217490c5837fb8772fe4cf9ccb6bb449,At Risk,285,1,25.0,15.1,18.0,0.9999997816400793
404436dadaa167dd17f2cbb44d9f45b3,At Risk,285,1,119.39,8.09,6.0,0.9999997816347389
d0ed132463a9628efc1f089d52414d84,At Risk,285,1,55.9,17.64,20.0,0.9999997814179984
023c86aec9feb3a43c76311813f04a3e,At Risk,285,1,26.6,8.27,10.0,0.9999997813860506
02620ba8f4c9b8583a78fbabcbf155cc,At Risk,285,1,139.94,59.53,67.0,0.9999997809449432
0a9c9aaa863ad9eca2a8c0d2f5d9f4ba,At Risk,285,1,16.99,15.1,19.0,0.9999997807460116
bc9d93b715bcf31622cd1d6df785250e,At Risk,285,1,179.9,13.6,11.0,0.9999997806219857
2e729c60d6081c9eae481aad8aa9edf9,At Risk,285,1,190.9,16.09,14.0,0.9999997800227598
de00290d2a997f24e1706fdc2d366a0e,At Risk,285,1,80.0,12.06,14.0,0.9999997793640152
62e539dbae33b2188f41136488f334fe,At Risk,285,1,194.0,7.97,5.0,0.9999997789899873
4a3b465babd41fe0463a824c4a9474e9,At Risk,285,1,139.99,21.99,24.0,0.9999997787136033
f73a70138af8debfc92ab98ce85d61e5,At Risk,285,1,13.7,17.63,24.0,0.9999997783176572
e13de78bb7965392954cd3017ca6075f,At Risk,285,1,69.99,22.81,28.0,0.9999997783035709
c3dd11533de963395e9d4c790087c683,At Risk,281,1,389.9,148.94,10.0,0.9999997779896779
8fef6b37a86902967a81899f2276535b,At Risk,285,1,77.8,15.1,19.0,0.9999997776659612
3fbfe90197db709a78d7e0eaabe0aac0,At Risk,285,1,36.9,17.92,24.0,0.9999997775901728
a3b3f97f1f0daf989c5c8d3a4ee4c1bf,At Risk,285,1,86.8,15.12,19.0,0.9999997772378798
150a2fc71a1324ebdf6b8ba3b8a2f884,At Risk,285,1,327.0,8.35,2.0,0.9999997767556136
41a5aaeee13791d4c3b60aea6b8f800a,At Risk,285,1,148.0,8.29,9.0,0.9999997765712898
ace04db7174afffffc3cca5ab890ae3b,At Risk,285,1,259.77,10.01,7.0,0.999999776200332
236198ab615d09261ebbb64e82cd89a7,At Risk,285,1,179.94,9.34,10.0,0.9999997752619251
c957b57bcaff0ed3a494d95c865de4a1,Champions,285,2,212.8,24.849999999999998,13.5,0.9999997730005894
00e57919b893c89f4d9eee8d06c41f6f,At Risk,284,1,59.9,35.93,9.0,0.9999997729873402
d9e44c22fba903ca3843c1512e44f82c,At Risk,284,1,189.99,41.28,11.0,0.9999997720895493
6cc912d1c55264833107f685747bc658,At Risk,284,1,139.99,38.53,10.0,0.9999997716316718
7f9a27e48f342cd61ee6a2efd524f7b4,At Risk,285,1,98.0,16.79,25.0,0.9999997712947565
537a34487dfb54a0f59ecfe5d772d3c7,At Risk,285,1,379.99,14.16,11.0,0.9999997712231167
ba79285c1641cd230587b014f0838230,At Risk,285,1,55.0,16.83,27.0,0.999999770905471
d4488cd2c52e84be85b9459b13a1682a,At Risk,285,1,270.0,14.02,16.0,0.9999997699904403
88962954e48c57e167affdba292a1d4d,At Risk,285,1,36.0,25.63,39.0,0.9999997698395057
ba5e89b90b893703e414318bb5a57ee3,At Risk,285,1,52.11,15.11,26.0,0.9999997696309788
a1382f97cb0cf468fc4f3f63e88d1542,High Value,284,1,1150.0,70.73,11.0,0.9999997692308591
513889ac65a4388b242913bdb45533e1,At Risk,284,1,279.0,43.02,12.0,0.9999997688607632
b733ee1206d5a9380b95460deeda07d1,At Risk,284,1,36.8,34.15,11.0,0.9999997686084066
58a36563e7a9ca36d4ab7278cbd17f26,At Risk,285,1,269.9,16.64,21.0,0.9999997674204347
d918450664046ceedf2b05206d8553dc,At Risk,285,1,155.0,15.84,25.0,0.9999997667263496
6cc4314c23dcda2c625df58516cdd853,High Value,285,1,724.0,19.82,8.0,0.9999997663175155
670f0b21f3a187139488bbfbc6504584,At Risk,285,1,140.0,15.73,26.0,0.9999997659649632
602517e0d22bad1e86ec4cc2fa58a147,At Risk,285,1,169.9,21.68,33.0,0.9999997644745309
8a2a5d47165b5d564b6062d35e6efd4a,At Risk,285,1,449.0,20.71,22.0,0.9999997631258207
dcee7a3b18e1c1a9740dc5fec2c47d93,At Risk,284,1,35.9,31.1,13.0,0.9999997608072636
4e2921718ee14388ff9d798ba49528a5,At Risk,285,1,109.0,20.0,36.0,0.999999760759001
4c39075fa934a8ca18c7605f94517621,At Risk,284,1,269.9,33.49,7.0,0.9999997605014416
55ce1aaa65b4081195ba9db510eb86cb,At Risk,284,1,119.99,31.87,11.0,0.9999997603257343
2d07a93ef92e366b7591ca1ee99da5dc,At Risk,285,1,489.99,12.24,13.0,0.9999997593425909
86d1c2012f7136f72e39dae07cd3993d,At Risk,284,1,165.9,31.91,10.0,0.9999997592866241
49afeec74ee36fc6e5582ccd16111a14,Champions,285,2,362.9,16.465,8.0,0.9999997587204701
289dcfbdf9ce2f94565a76800eb71157,Champions,285,2,204.5,17.3,15.666666666666666,0.9999997579505169
7f9c2ab72136f9fbe2a2ca856021624f,At Risk,284,1,499.8,41.81,10.0,0.9999997576550851
89995a85ec4c21db428413aed387c451,At Risk,284,1,143.0,38.55,20.0,0.9999997575620921
59ddd50104724c7bd5ca87dd6051b70d,At Risk,284,1,299.99,41.09,17.0,0.9999997574835366
339f4ca769f8240ea30f88c25c5c5f11,At Risk,285,1,49.99,21.15,42.0,0.9999997574123765
b9168cdbc2113c462a74b138dc6d7fb1,At Risk,284,1,47.99,21.18,6.0,0.9999997532040278
f8b9c7dd2d30dfd5a5f56b1ee7ffa407,At Risk,283,1,395.0,70.23,12.0,0.9999997531480419
b5d1c2be723c6f65df3d24567523e4f6,At Risk,284,1,109.9,25.61,9.0,0.9999997530261949
58498d9dec038f925f6406ebdfdc36bb,Champions,285,2,385.46999999999997,16.85,13.0,0.9999997508547932
0a560001d863c6894f8ac7508b2e4b7f,At Risk,285,1,189.75,17.58,37.0,0.9999997506164
89ebb2b6c9f4025084ba5af116d2b5f2,At Risk,284,1,143.0,29.4,14.0,0.9999997504259085
82295e39e2c0d06b12e6223d614bcb95,At Risk,285,1,34.3,8.11,32.0,0.9999997502344451
44ee2bbcecc619d336bb9fc5ba380a61,At Risk,284,1,229.0,38.74,22.0,0.9999997501198756
8e52214c5903765e10f948b1c062ed46,At Risk,284,1,178.0,28.63,13.0,0.9999997485375667
1ca06486b67575a0fd2c9024db21bd99,At Risk,284,1,31.9,16.79,5.0,0.9999997478767432
3664af3125549787c02050e7075fd8fc,At Risk,284,1,149.99,23.85,9.0,0.9999997476301457
11d01e1db16fb2bd4550dafeaa531dfb,At Risk,284,1,168.9,21.67,6.0,0.9999997471383697
21560f93adbd9ada040a40909ac8619d,Champions,285,2,368.63,16.41,16.0,0.9999997465801052
9eaca38be18096a01e0dd2ed123d9b0d,At Risk,284,1,25.4,15.11,5.0,0.9999997452509021
c77755db2f9d45350ac07582e028a66c,At Risk,284,1,31.9,15.1,5.0,0.9999997448527547
742360b6a7ab7b719b091f24c03bc2ce,At Risk,284,1,93.49,21.14,10.0,0.9999997445627833
e14705d2e06ab8ee7c665f21c72f874f,Champions,285,2,276.0,15.715,20.5,0.9999997439538945
4f05e0e5de5e34a562ee1a8f92cbada4,At Risk,284,1,142.0,21.48,9.0,0.9999997438449865
cd8194555de80b28e7f87a3cec59b422,At Risk,284,1,39.9,35.67,30.0,0.9999997436231511
1d363621ae3d4e50225484febd20881b,At Risk,284,1,29.0,15.11,6.0,0.9999997435256576
5db5a7305e3e2543c045f465531b1f6d,At Risk,284,1,59.9,17.67,8.0,0.9999997433010348
02c39145f71fdb20ece3f92148868a06,At Risk,284,1,194.99,26.4,14.0,0.9999997420289947
a312570be861cdc0b6d77010cda047fb,At Risk,284,1,49.9,20.75,13.0,0.9999997418607367
7f4f709af2fd8fea44aacd30bca46264,At Risk,284,1,184.7,19.213333333333335,6.0,0.999999741783474
a7d4f8f303e5b6be85b3b87c750ce6f2,At Risk,284,1,166.99,30.21,20.0,0.999999741450631
b1704f34f28fd042b0638ace6daa7bb4,At Risk,284,1,40.9,15.1,7.0,0.9999997412783593
2f97fb04ba09cfa05b9e3b3af4e8e247,At Risk,284,1,109.98,25.66,17.0,0.9999997411271488
46a19a5b29624c9be39b41ab02b12b39,At Risk,283,1,311.25,60.62,12.0,0.9999997408587097
87e647e4960e9d04aef7c7ae776f893a,At Risk,284,1,64.9,17.16,9.0,0.9999997405477428
ce46a9c99da2a4e4e1ed6239a6cb2607,At Risk,284,1,125.0,15.62,5.0,0.9999997402992858
93ef6d0d094718bcd554c569e61b2271,At Risk,284,1,36.9,16.11,9.0,0.999999740292244
178517ea7fc752dbcbfcad925153cf94,At Risk,284,1,61.5,25.71,20.0,0.9999997394919783
0c979f9cba9795f5073f6e1b03baaee3,At Risk,284,1,109.9,15.52,6.0,0.9999997394760008
e557270098922e6da39f7fcdd904a191,At Risk,284,1,129.6,16.67,7.0,0.9999997388683199
108a7d8996b4298ae1a7f5b0653e613f,At Risk,284,1,99.0,38.24,34.0,0.9999997386737033
e38d9c5c8ccd7ea3200aa9a66378b5a0,At Risk,284,1,146.0,26.3,18.0,0.9999997386112648
50ab31b2abb9d975a443049eadaf8fcf,At Risk,284,1,85.0,14.2,6.0,0.9999997385363597
437e41dea647ab7790722eb277c1fbc6,At Risk,284,1,99.99,17.95,10.0,0.9999997383591358
768adebf0bad7cc2a27de839f9d8d8d2,At Risk,284,1,37.99,11.73,5.0,0.9999997383486753
ab57ab4e155920943304b81d9ac5495c,At Risk,284,1,70.84,16.77,10.0,0.999999737930323
390cb623c17b2edfdb1f1237110bb597,At Risk,284,1,109.9,15.52,7.0,0.9999997379281703
31329ee430dd72f8e82f49a71e198a12,At Risk,284,1,299.99,19.99,5.0,0.9999997378691935
1fe1784458b68427042663c79f9b0b2d,At Risk,284,1,28.69,12.69,7.0,0.9999997375779883
93008f7d32cbeacccc2e2bced8ad7ebb,At Risk,284,1,29.0,16.79,12.0,0.999999737377327
aaf15d285622a5955ded9756e0cd33e6,At Risk,284,1,24.0,14.1,9.0,0.9999997373616613
0ab9e44ab47a8b63cb0f2690215fcd2e,At Risk,285,1,169.9,18.76,48.0,0.9999997372313734
45a62ab289db21b4fc09cdf07bd586a4,At Risk,284,1,52.0,16.61,11.0,0.9999997372137814
17d79c369adf3b1632fa2b1b9c2bfc7b,At Risk,284,1,98.9,16.45,9.0,0.9999997372031166
c5c04a839e8ea5f86d3dec8a13613ff4,At Risk,284,1,89.9,11.83,4.0,0.9999997369636932
2d6c161ff6241d897f6070eb08e408cd,At Risk,284,1,45.73,11.85,6.0,0.9999997365495127
86203f952211b0a9cd27328c255e23e6,At Risk,284,1,99.0,14.42,7.0,0.9999997365460819
9902d69f84bd7436fb66b5a3f459922f,At Risk,284,1,79.99,16.32,10.0,0.9999997365445835
59f83de84dbeef60a402146e31d8c517,At Risk,284,1,99.99,16.95,10.0,0.9999997365067673
59a99fb2cc91dbb28120f5053b92cecc,At Risk,284,1,69.5,11.73,5.0,0.9999997364504642
c92d5c6cd5ac022f6dfb15d4055f9b3c,At Risk,284,1,299.99,28.42,16.0,0.9999997363740745
fb554546f4b290032e65366c8472a343,At Risk,286,1,379.78,10.74,70.0,0.9999997361974241
96d266e850aa2d7b9322edbd4554ddb7,At Risk,284,1,49.0,16.79,12.0,0.9999997361696203
6815555e5f3189411e31674606ef55e4,At Risk,284,1,22.9,15.1,11.0,0.9999997361665544
5273e94e60f4040f2bac5015e351c2dd,At Risk,284,1,48.9,15.1,10.0,0.9999997361557674
a7f21962ee442ec52c91735038a19d7b,At Risk,284,1,57.6,28.8,26.0,0.9999997361234768
63c58648e1518ae116dde41ea7332ac4,At Risk,284,1,104.99,19.97,14.0,0.9999997355734365
bae0eab146a42775c9eff20518e7dca2,At Risk,284,1,60.0,11.73,6.0,0.9999997354618071
aedfcd44095ab491a9446caf7dc47012,At Risk,284,1,75.0,16.29,11.0,0.9999997352265079
c52831994050a684b18c32c20a68a399,At Risk,283,1,179.99,59.17,19.0,0.9999997352047705
8c396d85fbca2590a7ff69ac93eed43b,At Risk,284,1,38.8,13.37,9.0,0.9999997351077357
bd5e63976f63b68a4b26160383bceeea,At Risk,284,1,219.9,15.74,5.0,0.9999997348080768
c41557d8dcdead0b6f609a1af6c9e62d,At Risk,284,1,24.99,21.15,19.0,0.9999997347945933
c8c9de3d1ba2427a094e1b59ea3f8b09,At Risk,284,1,75.0,21.02,17.0,0.9999997346507106
b20a79d27fe8a421efc278c4d6367ea2,At Risk,284,1,26.9,9.34,5.0,0.9999997345756587
9a0b0c7ab2058e67a78269264048430a,At Risk,284,1,186.0,17.74,9.0,0.9999997343281752
c2a6afebeb67b9627f2a2455b06cae1e,At Risk,284,1,86.0,16.11,11.0,0.9999997342202274
2f1c76c2bc1797d9f84853404f4e20ed,At Risk,284,1,210.0,15.07,5.0,0.999999734156057
66f545356c968f0aea66107cd8c2da7f,At Risk,284,1,150.0,13.08,5.0,0.9999997340829664
431e90a312801ec83f9a1b914c9c6a6a,At Risk,284,1,95.03,13.69,8.0,0.9999997338549589
cf95722b5b59a95e42d73a83414821ed,At Risk,284,1,21.9,7.94,4.0,0.9999997338297917
4edb835a94d0af8b1788957166732951,At Risk,284,1,15.9,11.85,9.0,0.9999997336547967
7c7e42439be013ae3b45fa1df00f3cbe,At Risk,284,1,17.9,11.85,9.0,0.9999997335325668
8d615af0c7db30ffbf24bda9b5e08838,At Risk,284,1,44.49,15.1,12.0,0.9999997332813099
3adebbc9e5b4204d8955e11183def907,At Risk,284,1,34.99,16.11,14.0,0.9999997326023096
a90a0376ae36782a3717853cb03e37e6,At Risk,284,1,129.99,19.15,14.0,0.9999997325095984
f671cb35b7e04c48331ba6b143ff6f5b,At Risk,284,1,89.99,9.44,4.0,0.9999997324854774
050d0eae3cbee16d261fb66f313163dc,At Risk,284,1,120.0,14.59,9.0,0.9999997324399773
725e7189b1c60964a244d43ef0b83d29,At Risk,284,1,280.0,21.47,11.0,0.9999997324360829
7bdcccce2b57ee261a300a1ac2a2a1eb,At Risk,284,1,18.99,7.78,5.0,0.9999997321248972
8361f199e7d95829a5c473a18d7cc87a,At Risk,284,1,24.99,7.78,5.0,0.9999997317559324
a320d5aec693b8f5f0023d9f8238eb53,At Risk,284,1,54.9,8.72,5.0,0.9999997316942502
36d7df3b5d8326ec792859208e53ac93,High Value,285,1,1610.0,32.11,12.0,0.999999731135862
588e6801be0610dc8c81d04eb23acd22,At Risk,284,1,190.83,12.84,5.0,0.9999997311256624
094d93181d7666535298031625418b08,At Risk,284,1,39.0,7.78,5.0,0.9999997308924193
d00cb93157046651ca3e21a3fc422413,At Risk,284,1,441.89,26.349999999999998,12.0,0.9999997301158732
670286c3dbfe9a5518aa71f374f3fc29,At Risk,284,1,23.7,11.85,11.0,0.9999997299978655
e5550ff5cb99a3ac6b3c11b9e053ce22,At Risk,284,1,54.9,7.78,5.0,0.9999997299090472
a09a3b1eec6b18cc3e3235d93ceeed29,At Risk,284,1,93.49,14.05,11.0,0.9999997298656803
efc018e8c793a4a4c878b771b1117264,At Risk,284,1,109.9,9.51,5.0,0.9999997297976546
43c66c87dcdc671a0cd775ec6c8e9a0c,At Risk,284,1,114.9,13.82,10.0,0.9999997297007033
b9ff3050810a8baf05ffa45fe65710ff,At Risk,284,1,114.9,13.82,10.0,0.9999997297007033
e9a9c654bf217c310bd48599745861d1,At Risk,284,1,56.99,12.74,11.0,0.9999997296309391
a2bed9fe37a971545eafa5d0d48ab762,At Risk,284,1,64.9,7.78,5.0,0.9999997292887344
0e9bb8330cc5ad96c41c0204405d66dd,At Risk,284,1,16.17,7.78,7.0,0.9999997291077344
b03497e94bc9f8e300683b602c941d60,At Risk,284,1,19.9,17.92,19.0,0.9999997289985416
e5dad1efdda6f8a9163d393717b9800f,At Risk,284,1,40.9,13.37,13.0,0.999999728625575
550fcb2851acb1782343f2258028f6a8,At Risk,284,1,55.0,7.94,6.0,0.9999997286046626
47024aeaefb8911f866b674def017226,At Risk,284,1,103.0,21.21,20.0,0.9999997285166353
b05376de50b6142f656575ac6856af85,At Risk,284,1,299.99,15.69,6.0,0.99999972819002
8f6f24e231716026c9264a26aa68cb5f,At Risk,284,1,145.99,14.04,10.0,0.9999997281881835
86110f7b2577ea49fd032eb66ea095e3,At Risk,284,1,150.0,15.8,12.0,0.9999997280928623
f5ffd5d407a26d37fc0e0b2251a402ab,At Risk,284,1,99.9,7.95,5.0,0.9999997274334912
04875f2cdd7a412f2b6902245bd7b3a3,At Risk,284,1,199.0,16.14,11.0,0.9999997272981316
0ed69e1f853d233e3293588dd2438211,At Risk,284,1,12.9,15.1,17.0,0.9999997272472201
ae9b719375655dab3c518d76cc37a843,At Risk,284,1,108.0,9.77,7.0,0.9999997271974554
5a7d25b8afbe289dcf20384f98e1c8fb,At Risk,284,1,44.99,16.11,17.0,0.999999727182793
f2b01ffdd71554a905eea4ea1243a32f,At Risk,284,1,15.3,15.1,17.0,0.9999997270970088
41cc5f6aa8c35f905d5ccab6db922369,At Risk,284,1,299.99,18.41,10.0,0.999999726962666
4c8caa9fd5a07b2cfdc2f9cce7ad4f77,At Risk,284,1,13.99,14.1,16.0,0.9999997268702121
6e653d18e4792b6c91866a89d60942a6,At Risk,284,1,23.99,11.85,13.0,0.999999726761873
5b378f9edfe7403495c4d88a291a5bae,At Risk,284,1,149.9,18.3,16.0,0.999999726447091
981665ad276011294ada8eddaaa56d8f,At Risk,284,1,219.9,26.38,23.0,0.9999997263046737
ae61d645b4d62af1ff7f1bf2e1d240ef,At Risk,284,1,190.83,16.09,12.0,0.9999997260950115
55bb91a06e34d43837b86890e1c9a217,At Risk,284,1,59.9,17.67,19.0,0.9999997260175337
6739d8033c944ec73819ee3771692df0,At Risk,284,1,160.0,25.96,25.0,0.9999997260119426
608f53c046944cf7b3a60c13415938d9,At Risk,284,1,99.0,17.94,18.0,0.9999997257046667
2af5c3d8f1e1e4a6b4f86d9d70e5e208,At Risk,284,1,23.9,7.78,9.0,0.9999997253927816
00c19498681c665889d1212be870e8df,At Risk,284,1,108.9,21.25,22.0,0.9999997249867051
6c59594879b0e469d5edb970c1139903,At Risk,284,1,24.99,16.79,20.0,0.9999997248854611
c197a7c026519942ec0ed30d9d80ff15,At Risk,284,1,149.9,19.59,19.0,0.9999997240650367
4c59cf3b8144893e300fd7c3526ec377,At Risk,284,1,17.9,11.85,15.0,0.999999723891506
a68d6423acbccbd710490c25327f1fdc,At Risk,284,1,169.9,10.0,7.0,0.9999997237446022
9c193d633d4bf351ce01f83404a8f9d8,At Risk,284,1,14.82,16.79,22.0,0.9999997222554652
bb3d1731d90afd510cb744f4d2af3c0e,At Risk,284,1,10.5,8.11,12.0,0.9999997219751291
d5be6bb35b3d2e04eed40cf9b2811ffa,At Risk,284,1,299.99,21.59,17.0,0.9999997217167316
66a649c03a48ef256d23fe024df88835,At Risk,284,1,19.1,7.78,12.0,0.9999997207767723
22438aa7e1fc712081f9a61b53a01757,At Risk,284,1,252.0,9.18,5.0,0.9999997201936833
8b859020674c38cf9f33f795e7a88ff1,At Risk,284,1,195.9,12.87,12.0,0.9999997194755043
49bc1cc48d816699d076374ecb040757,At Risk,284,1,227.0,14.61,13.0,0.9999997192558634
936f9d5a260f1f2fad57a0998efa6bf7,At Risk,284,1,359.99,11.33,4.0,0.999999719161589
51252143811075696d23d668dcb57791,At Risk,284,1,218.0,18.01,18.0,0.9999997182526584
4e1bc1fa9472084ca250e09489cae710,At Risk,284,1,99.99,18.94,24.0,0.9999997177143576
590d7cedd628db2cdb80699eda3fd0fd,At Risk,284,1,91.49,12.6,17.0,0.9999997173436317
6ca6ba9784c299b15a7ffdda7bae2927,High Value,284,1,664.4,21.5225,6.0,0.999999716403315
7e01bb1be6d3831d3c39155380d092fa,At Risk,284,1,348.8,16.19,12.0,0.9999997161871956
8f1b15e134107b88557c55167040c6b3,At Risk,284,1,99.9,16.95,23.0,0.9999997154200092
95e3c8fd4233b735843cfa9f150ce487,At Risk,283,1,149.99,40.38,10.0,0.9999997153322016
2035dc425578425047457ca6f2cbe364,At Risk,284,1,24.9,15.1,24.0,0.9999997149159172
9770456b4233cdf2363287ca2295650a,High Value,287,1,1699.0,56.35,126.0,0.9999997138067638
0ecdb574e2d70ee122c5e7b0036a756c,At Risk,284,1,159.9,18.69,24.0,0.9999997133027345
88e6b41cf1ad95a95cbb7d4e9d2a148b,At Risk,284,1,190.9,16.09,20.0,0.9999997127978054
dafeae816eae60919178510f01f74e45,At Risk,284,1,522.5,20.31,13.0,0.999999711406224
dc9ccd8be2d922f8583d97933b06c5f4,At Risk,284,1,303.6,9.35,9.0,0.9999997104204151
5f79947a78a669b99740c292bbe11ac2,High Value,284,1,649.9,23.79,13.0,0.999999710053823
1e139840cadff366a5aa72c0f0340e1e,At Risk,284,1,49.9,15.1,27.0,0.9999997081353381
6d983c87bdeb0ca15734c8bdaa79a2ea,Champions,284,2,287.8,20.076666666666668,8.666666666666666,0.9999997075430045
ff913fbe58ff8a761c3b01f4c718fc85,At Risk,282,1,179.99,92.51,38.0,0.9999997048696282
d52934cdee614fabd81523e947cbd409,High Value,282,1,689.9,91.84,18.0,0.9999997039148909
941e7753ff8f0182cb1de64346d87457,At Risk,283,1,39.9,28.9,8.0,0.9999997025606563
700bca91ce2b57d63ac40d9a28097da8,At Risk,285,1,36.9,7.78,61.0,0.9999997025539523
d6ee2811b25308e639d9f1e06e783d1c,At Risk,283,1,109.0,27.08,4.0,0.9999997010705816
bfaf9fffb568b37a0c01e1d317577b5d,At Risk,283,1,119.99,27.28,4.0,0.9999997007385303
b13e0007c284a77da34b45652f2c8d16,High Value,284,1,789.99,21.29,11.0,0.9999996988457719
6457b2cb5462c1217e8e6d36b0ff39d2,Champions,284,2,116.30000000000001,10.940000000000001,9.8,0.9999996980848097
9846c216ee14a40400f4aae954eaeb59,Champions,284,2,199.7,18.603333333333335,16.0,0.9999996975423473
2969b0993476634cf11f7b32c81eacb9,At Risk,283,1,198.0,33.08,11.0,0.9999996951680045
b0c4d159d144823807e39529959ea76f,At Risk,283,1,79.9,28.96,12.0,0.9999996927512185
8f42e9cb526d4a8ea42877dac8c86453,Champions,284,2,119.8,13.44,16.5,0.9999996911053463
a946422d424207ce09f24ce4b10ec2e4,At Risk,284,1,140.0,15.73,34.0,0.9999996908024159
62049cfbc68cd893920204de3b5c057d,At Risk,283,1,89.99,45.09,32.0,0.9999996905952573
ad0adff48be9c5f67cb35fd0895b42e7,High Value,284,1,702.0,12.89,9.0,0.9999996905332035
04a48e2b0435f0d9bfb6bd37efde50ec,At Risk,281,1,280.0,98.02,10.0,0.9999996899460788
4d98a16aebfef3772cc4d547bcae8761,Champions,284,2,336.0,15.53,11.333333333333334,0.9999996897906299
7c142cf63193a1473d2e66489a9ae977,At Risk,283,1,45.0,27.2,13.0,0.9999996895596526
e81148f482d280041c8e5111975e5202,At Risk,284,1,249.5,17.51,33.0,0.9999996887429737
00bee19e1199bc5cede1c674177b9e22,High Value,284,1,649.9,23.79,25.0,0.9999996886931742
3f7fe16073dbdd44c23f327bab3def2c,At Risk,284,1,277.0,35.74,54.0,0.9999996880902569
2f749dd89d87f7152b35121a5693a684,At Risk,283,1,299.99,34.55,13.0,0.9999996874906425
bcb2569433860f0e351a9d12cdfa038d,At Risk,283,1,119.0,27.37,12.0,0.9999996864857691
e5248eaa0d4cd094aa53339dbb3ef665,At Risk,283,1,72.99,28.91,16.0,0.9999996857716648
d49a9f964397d47c525f8ae0663fc2cf,At Risk,283,1,55.0,21.19,8.0,0.9999996848441216
2743858792f616ce530a09f2d7f924ca,At Risk,283,1,139.94,32.31,18.0,0.9999996847584142
712c4abfd9b054e7872aad2021a4aee3,Champions,284,2,418.0,14.14,10.0,0.99999968329627
4318e437fafa30b16f2395e7c809cefa,At Risk,283,1,44.5,25.63,15.0,0.9999996823975356
e0e0f6ba16a5348ec87df10c47ae0b4e,At Risk,283,1,31.9,15.79,4.0,0.999999681962327
fb5ad6c23182ac9a66db83611b62b18d,At Risk,283,1,104.9,23.6,11.0,0.999999680970569
5a99c21d6cfa38e2d98690b4d8fd9584,At Risk,283,1,78.99,18.27,7.0,0.9999996784196722
ce8112de25b79c018d33d346d760bced,At Risk,283,1,64.9,16.7,8.0,0.9999996739617071
4d12b3cc55610f15453c5094c8d05839,At Risk,283,1,20.0,11.85,4.0,0.9999996738895558
f94857d9e9d320b0b0438ce3ddea22ae,At Risk,281,1,249.99,88.18,8.0,0.9999996738248818
292b32c8d9163a1a3ebdcea8efdb983b,At Risk,283,1,110.8,18.03,8.0,0.9999996735876229
622b0d2296618ff97b7372a37d60c535,At Risk,283,1,24.5,11.85,4.0,0.999999673552731
c0ad7980d12088541d880800f1aeb9fb,At Risk,283,1,67.9,25.76,19.0,0.9999996733314681
ca3f34ae772b5c96dfc03bee5e10c6b3,At Risk,283,1,54.9,13.4,5.0,0.9999996729114491
d33e6be4d4330badbc3d7adf96059e1d,At Risk,283,1,71.1,12.23,3.0,0.9999996728711256
0784b838b1830d590aff9b93bbb41f24,At Risk,283,1,75.0,13.08,4.0,0.9999996726022194
ea6e886dbffd39820cbd7eb76b2af63a,At Risk,283,1,75.0,16.16,8.0,0.9999996719580636
56af6d7020c250daa4c48c21be65574c,At Risk,285,1,139.0,27.29,97.0,0.9999996715890637
13223479fd64091ecaf094de7bbc03ba,At Risk,283,1,158.0,20.335,10.0,0.9999996714873784
555e8b547f554b478edac0efebf2d536,At Risk,283,1,23.99,15.1,9.0,0.9999996713999634
2882091b19792ab7777ff9968afd970e,At Risk,283,1,89.9,16.26,8.0,0.9999996710669946
9ecba8c06988a5b29202735b599903cb,At Risk,283,1,23.99,15.79,10.0,0.9999996710528501
fee61e0580d8e989c9e0dbf0f7ffca23,At Risk,283,1,89.99,19.17,12.0,0.9999996700174937
c0509748921a2c0005ce9a3d854e450c,At Risk,283,1,119.9,13.39,4.0,0.9999996699351493
a50d8809aa4134b068a0415694fed92d,At Risk,283,1,48.9,16.11,10.0,0.9999996699137398
b992b6291f280a50c979e710edd2c174,At Risk,283,1,76.9,15.29,8.0,0.9999996697945424
326bc355e093f9c33108fdc27232be25,At Risk,283,1,89.9,12.33,4.0,0.9999996697383664
cd3b67c6c2d775a2d54fbfdb551c131d,At Risk,283,1,29.99,15.1,10.0,0.999999668992383
2c125973efa13fd4032ba0455f5ec960,At Risk,283,1,99.9,15.45,8.0,0.9999996684221608
215118d564888b05d0a93710f6717584,At Risk,283,1,149.9,12.75,3.0,0.9999996681235466
d5934b0667e768dbab7721e96a682fac,At Risk,283,1,298.0,18.4,4.0,0.9999996681107739
0105f445969ca7b8fa2e354bec7a95bd,At Risk,283,1,139.99,12.18,3.0,0.9999996675429612
